id,experiment_id,session_id,query_id,query_text,query_category,iteration,model_name,model_type,response_time_ms,timestamp,response_length,source_rank,source_type,source_url,source_title,source_snippet,has_sources,total_sources
27b3a680-82e0-458b-a51c-97e64e478154,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,transac_voyage_001,Trouver les meilleurs hôtels à Rome pour un week-end en octobre avec un budget de 500 euros.,Transactionnelle - Voyage,1,Google-Search,search_engine,696,2025-07-21 13:58:05.975521,52825,10,search_result,https://www.weekendesk.fr/idee-week-end-sejour/13co/pas-cher,Week-end et voyage pas cher | Tout compris - Weekendesk,... trouver une offre à prix cassé pour un hôtel de luxe avec spa. Avec qui partir en week-end pas cher avec un petit budget ? Un week-end en amoureux pas cher.,True,10
91559273-23ee-46b5-b5fd-34c96ee5ce14,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,GPT-4o,llm,12933,2025-07-21 13:58:23.920077,2806,0,none,,,,False,0
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,1,search_result,https://aws.amazon.com/fr/what-is/gpt/,Qu'est-ce que le modèle GPT - IA générative,"Bien qu'il soit exact de décrire les modèles GPT comme de l'intelligence ... fonction de leur compréhension du langage. Pour ce faire, les modèles GPT ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,2,search_result,https://sebastien-sime.medium.com/introduction-%C3%A0-lutilisation-des-transformers-avec-hugging-face-9e13a92c8931,Introduction à l'utilisation des transformers avec Hugging Face | by ...,"Aug 13, 2023 ... Ils sont à la base des modèles de langage pré-entraînés (LLM ou Large Language Model) qui exploitent de grandes quantités de données textuelles ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,3,search_result,https://aws.amazon.com/fr/what-is/transformers-in-artificial-intelligence/,Que sont les transformateurs ? - Explication des transformateurs ...,En traitant les segments d'ADN comme une séquence similaire au langage ... Les modèles GPT utilisent des décodeurs à transformateur empilés qui sont ...,True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,4,search_result,https://generationia.flint.media/p/llama-mots-multilingues-pense-anglais,"Dans les rouages de Llama : vous parlez français, elle pense ...","Mar 23, 2024 ... Les grands modèles de langage (LLM) comme ... L'explication du fonctionnement global d'un modèle de langage et des transformeurs est bien ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,5,search_result,https://www.devoteam.com/fr/expert-view/lstm-transformers-gpt-bert-guide-des-principales-techniques-en-nlp/,"LSTM, Transformers, GPT, BERT : guide des principales techniques ...","Le traitement du langage naturel (connu en anglais sous les termes “NLP, Natural language processing”) est un domaine de l'intelligence artificielle dans ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,6,search_result,https://larevueia.fr/introduction-aux-reseaux-de-neurones-transformers/,Introduction aux réseaux de neurones Transformers - La revue IA,"Feb 4, 2023 ... ... langage, avec des modèles de références comme BERT ou GPT. Dans cet ... Le modèle utilise le mécanisme d'attention pour attribuer des ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,7,search_result,https://www.ibm.com/fr-fr/think/topics/transformer-model,Qu'est-ce qu'un modèle de transformeur ? | IBM,Un modèle de transformeur est un type de modèle d'apprentissage profond qui est rapidement devenu essentiel dans le traitement automatique du langage ...,True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,8,search_result,https://www.devoteam.com/fr/expert-view/attention-is-all-you-need-comprendre-le-traitement-naturel-du-langage-avec-les-modeles-transformers/,Attention is all you need : comprendre le traitement naturel du ...,Attention is all you need : comprendre le traitement naturel du langage avec les modèles Transformers ... modèles GPT et BERT qui démontrent l'efficacité des ...,True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,9,search_result,https://www.ibm.com/fr-fr/think/topics/gpt,Qu'est-ce qu'un GPT (transformeur génératif pré-entraîné) ? | IBM,"Les transformeurs génératifs pré-entraînés (Generative Pretrained Transformers, GPT) sont une famille de grands Modèles de langage (LLM) basés sur une ...",True,10
ff1d913e-10ff-4f86-a8fd-914e91c1f17f,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,1,Google-Search,search_engine,431,2025-07-21 13:58:24.357276,34169,10,search_result,https://www.nexa.fr/post/transformer-ai-la-revolution-dans-le-traitement-du-langage-naturel,Transformer AI : la révolution dans le traitement du langage naturel,"3 days ago ... Les Transformers, des modèles qui redéfinissent l'Intelligence Artificielle · Fonctionnement d'une architecture Transformer : un processus par ...",True,10
627148c4-3df2-456b-9b49-6311c23a5498,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,GPT-4o,llm,10525,2025-07-21 13:58:39.898996,2020,0,none,,,,False,0
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,1,search_result,https://www.pasteur.fr/fr/centre-medical/fiches-maladies/grippe,"Grippe : symptômes, traitement, prévention - Institut Pasteur","Quelles sont les causes ? La grippe est une maladie infectieuse causée par un virus influenza, virus à ARN enveloppé de la famille des Orthomyxoviridae, qui ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,2,search_result,https://www.ameli.fr/assure/sante/themes/grippe/traitement-grippe,Le traitement de la grippe | ameli.fr | Assuré,La grippe saisonnière est une maladie virale. Le traitement soulage les symptômes grippaux. Le recours aux médicaments antiviraux est réservé aux personnes ...,True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,3,search_result,https://www.who.int/fr/news-room/fact-sheets/detail/influenza-(seasonal),Grippe saisonnière,"Feb 28, 2025 ... Environ un milliard de cas de grippe saisonnière sont enregistrés chaque année, dont 3 à 5 millions de cas sévères. Chaque année, la maladie ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,4,search_result,https://www.canada.ca/fr/sante-publique/services/maladies/grippe-influenza.html,Grippe (influenza) : Symptômes et traitement - Canada.ca,"Jan 20, 2025 ... ... symptômes. Il est particulièrement important de protéger celles qui sont les plus susceptibles de développer des complications de la grippe.",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,5,search_result,https://www.quebec.ca/sante/problemes-de-sante/grippe-rhume-et-gastro/grippe-influenza,Grippe (influenza) | Gouvernement du Québec,"Oct 31, 2024 ... Les symptômes de la grippe et leur gravité peuvent varier en fonction de l'âge et de l'état de santé. Les principaux symptômes sont les suivants ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,6,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe.html,"Grippe - symptômes, causes, traitements et prévention - VIDAL","Jan 9, 2023 ... Les syndromes grippaux sont dus à divers virus. Quels sont les symptômes de la grippe saisonnière ? femme grippée. Les symptômes de la grippe ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,7,search_result,https://pasteur-lille.fr/centre-de-recherche/thematiques-de-recherche/maladies-infectieuses-et-inflammatoires/grippe/,"Grippe : symptômes, vaccin, traitement et prévention - Institut ...","Quels sont les différents types de grippes ? Les virus influenza sont des virus enveloppés à ARN négatif. Trois types de virus influenza infectent l'humain : A, ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,8,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe/traitements.html,Comment soigne-t-on la grippe ? - VIDAL,"Jan 9, 2023 ... Quels sont les traitements de la grippe saisonnière ?Le traitement de la grippe repose essentiellement sur le traitement des symptômes et ...",True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,9,search_result,https://www.elsan.care/fr/pathologie-et-traitement/maladies-generale/grippe-a-causes-traitements,"Grippe A : Contamination, Symptômes et Traitements | Elsan",Quelles sont les causes de la grippe A et qu'est-ce que le virus influenza ? La grippe A est causée par le virus influenza. Les virus de type B et C sont des ...,True,10
39bd0268-1b86-4f61-90bd-189cb31293ac,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,1,Google-Search,search_engine,254,2025-07-21 13:58:40.158365,30757,10,search_result,https://pasteur-lille.fr/centre-prevention-sante-longevite/vaccins-et-voyages/grippe-aviaire/,"Grippe aviaire : symptômes, traitement et prévention - Institut ...",Quels sont les traitements de la grippe aviaire ? Le traitement de la grippe (qu'elle soit aviaire ou saisonnière) est en premier lieu symptomatique : la ...,True,10
1cd3c0ef-d857-4fdb-b646-460039484fbe,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,GPT-4o,llm,10642,2025-07-21 13:58:55.812646,2199,0,none,,,,False,0
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,1,search_result,https://www.pasteur.fr/fr/centre-medical/fiches-maladies/grippe,"Grippe : symptômes, traitement, prévention - Institut Pasteur","Quelles sont les causes ? La grippe est une maladie infectieuse causée par un virus influenza, virus à ARN enveloppé de la famille des Orthomyxoviridae, qui ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,2,search_result,https://www.ameli.fr/assure/sante/themes/grippe/traitement-grippe,Le traitement de la grippe | ameli.fr | Assuré,La grippe saisonnière est une maladie virale. Le traitement soulage les symptômes grippaux. Le recours aux médicaments antiviraux est réservé aux personnes ...,True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,3,search_result,https://www.who.int/fr/news-room/fact-sheets/detail/influenza-(seasonal),Grippe saisonnière,"Feb 28, 2025 ... Environ un milliard de cas de grippe saisonnière sont enregistrés chaque année, dont 3 à 5 millions de cas sévères. Chaque année, la maladie ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,4,search_result,https://www.canada.ca/fr/sante-publique/services/maladies/grippe-influenza.html,Grippe (influenza) : Symptômes et traitement - Canada.ca,"Jan 20, 2025 ... ... symptômes. Il est particulièrement important de protéger celles qui sont les plus susceptibles de développer des complications de la grippe.",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,5,search_result,https://www.quebec.ca/sante/problemes-de-sante/grippe-rhume-et-gastro/grippe-influenza,Grippe (influenza) | Gouvernement du Québec,"Oct 31, 2024 ... Les symptômes de la grippe et leur gravité peuvent varier en fonction de l'âge et de l'état de santé. Les principaux symptômes sont les suivants ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,6,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe.html,"Grippe - symptômes, causes, traitements et prévention - VIDAL","Jan 9, 2023 ... Les syndromes grippaux sont dus à divers virus. Quels sont les symptômes de la grippe saisonnière ? femme grippée. Les symptômes de la grippe ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,7,search_result,https://pasteur-lille.fr/centre-de-recherche/thematiques-de-recherche/maladies-infectieuses-et-inflammatoires/grippe/,"Grippe : symptômes, vaccin, traitement et prévention - Institut ...","Quels sont les différents types de grippes ? Les virus influenza sont des virus enveloppés à ARN négatif. Trois types de virus influenza infectent l'humain : A, ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,8,search_result,https://www.vidal.fr/maladies/voies-respiratoires/grippe/traitements.html,Comment soigne-t-on la grippe ? - VIDAL,"Jan 9, 2023 ... Quels sont les traitements de la grippe saisonnière ?Le traitement de la grippe repose essentiellement sur le traitement des symptômes et ...",True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,9,search_result,https://www.elsan.care/fr/pathologie-et-traitement/maladies-generale/grippe-a-causes-traitements,"Grippe A : Contamination, Symptômes et Traitements | Elsan",Quelles sont les causes de la grippe A et qu'est-ce que le virus influenza ? La grippe A est causée par le virus influenza. Les virus de type B et C sont des ...,True,10
f35c4677-aadd-46b6-ac88-46195c7137cb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_sante_001,Quels sont les symptômes et les traitements de la grippe saisonnière ?,Informationnelle - Santé,2,Google-Search,search_engine,317,2025-07-21 13:58:56.134639,30757,10,search_result,https://pasteur-lille.fr/centre-prevention-sante-longevite/vaccins-et-voyages/grippe-aviaire/,"Grippe aviaire : symptômes, traitement et prévention - Institut ...",Quels sont les traitements de la grippe aviaire ? Le traitement de la grippe (qu'elle soit aviaire ou saisonnière) est en premier lieu symptomatique : la ...,True,10
aaa64ad7-dd52-4cf7-bf1e-cc87ec5187eb,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,GPT-4o,llm,13498,2025-07-21 13:59:14.643607,3431,0,none,,,,False,0
6dc74195-f2cd-41ce-b2bf-f77b3f773626,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,352,2025-07-21 13:59:15.000317,34168,1,search_result,https://aws.amazon.com/fr/what-is/gpt/,Qu'est-ce que le modèle GPT - IA générative,"Bien qu'il soit exact de décrire les modèles GPT comme de l'intelligence ... fonction de leur compréhension du langage. Pour ce faire, les modèles GPT ...",True,10
6dc74195-f2cd-41ce-b2bf-f77b3f773626,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,352,2025-07-21 13:59:15.000317,34168,2,search_result,https://sebastien-sime.medium.com/introduction-%C3%A0-lutilisation-des-transformers-avec-hugging-face-9e13a92c8931,Introduction à l'utilisation des transformers avec Hugging Face | by ...,"Aug 13, 2023 ... Ils sont à la base des modèles de langage pré-entraînés (LLM ou Large Language Model) qui exploitent de grandes quantités de données textuelles ...",True,10
6dc74195-f2cd-41ce-b2bf-f77b3f773626,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,352,2025-07-21 13:59:15.000317,34168,3,search_result,https://aws.amazon.com/fr/what-is/transformers-in-artificial-intelligence/,Que sont les transformateurs ? - Explication des transformateurs ...,En traitant les segments d'ADN comme une séquence similaire au langage ... Les modèles GPT utilisent des décodeurs à transformateur empilés qui sont ...,True,10
6dc74195-f2cd-41ce-b2bf-f77b3f773626,Analyse_Referencement_Sources_2024,0c892986-f4e5-4a21-b5e0-abfa095ce76e,info_tech_001,Explique le fonctionnement des transformeurs dans les modèles de langage comme GPT.,Informationnelle - Technique,2,Google-Search,search_engine,352,2025-07-21 13:59:15.000317,34168,4,search_result,https://generationia.flint.media/p/llama-mots-multilingues-pense-anglais,"Dans les rouages de Llama : vous parlez français, elle pense ...","Mar 23, 2024 ... Les grands modèles de langage (LLM) comme ... L'explication du fonctionnement global d'un modèle de langage et des transformeurs est bien ...",True,10
